ID,date,pressure,flow_rate,suction_pressure,discharge_pressure,rpm,vibration_rms,vibration_peak,structural_vibration,motor_current,power_draw_kw,bearing_temperature,motor_temperature,pump_casing_temperature,oil_temperature,fluid_temperature,ambient_temperature,oil_pressure,oil_level,seal_pressure,leakage_rate,runtime_hours_since_last_maintenance,days_since_last_maintenance,start_stop_count,pressure_fluctuations,flow_interruptions,acoustic_signal_level,time_until_next_maintenance
P3,2025-03-24,124.42,274.66,56.52,176.84,1773,1.747,2.881,1.035,15.12,8.85,63.54,74.63,68.24,61.81,55.08,31.66,5.3,89.29,3.3,0.0116,242.61,12,9,0.46,0,33.37,36
P3,2025-03-25,125.11,276.37,54.79,177.7,1793,1.79,2.882,1.071,15.27,9.02,63.25,73.66,68.07,61.19,54.81,31.52,5.19,90.67,3.27,0.0109,257.88,13,9,0.462,2,34.33,35
P3,2025-03-26,124.45,277.29,56.25,178.16,1772,1.691,2.886,1.063,15.21,9.05,63.39,76.22,68.01,62.63,54.1,31.4,5.17,89.02,3.27,0.0116,278.87,14,9,0.499,0,33.39,34
P3,2025-03-27,125.77,276.77,56.79,178.4,1775,1.756,3.079,1.061,15.33,9.04,64.4,74.7,68.29,62.26,54.27,33.05,5.13,89.66,3.21,0.0136,297.79,15,9,0.476,0,33.69,33
P3,2025-03-28,125.96,275.07,56.4,178.34,1784,1.937,3.066,1.182,15.48,9.18,63.77,75.09,68.58,62.16,54.81,30.7,5.06,89.18,3.29,0.0128,315.9,16,9,0.513,0,34.25,32
P3,2025-03-29,125.66,278.99,55.23,177.76,1776,1.898,3.049,1.15,15.35,9.16,63.85,75.98,68.91,61.69,55.0,31.97,5.17,88.67,3.35,0.0101,335.05,17,9,0.512,0,33.72,31
P3,2025-03-30,125.36,278.39,56.15,178.08,1776,1.941,3.067,1.1,15.5,9.17,65.03,75.68,69.06,63.18,55.73,31.82,5.07,88.95,3.36,0.0111,358.11,18,9,0.538,0,34.29,30
P3,2025-03-31,126.12,272.48,55.61,179.1,1777,1.978,3.218,1.221,15.49,9.35,64.78,75.96,69.19,62.77,55.45,31.58,5.12,89.29,3.42,0.0125,376.91,19,9,0.611,0,34.23,29
P3,2025-04-01,125.92,273.57,54.99,178.63,1777,1.983,3.329,1.284,15.55,9.26,65.31,76.36,69.9,63.92,55.32,29.34,5.21,88.26,3.36,0.0156,396.67,20,9,0.628,0,34.69,28
P3,2025-04-02,126.68,275.24,55.81,178.68,1779,2.042,3.281,1.269,15.6,9.33,63.13,76.64,68.57,62.22,55.27,31.93,5.05,87.92,3.4,0.0138,411.96,21,9,0.571,0,35.24,27
P3,2025-04-03,125.69,271.9,56.21,178.88,1778,2.176,3.543,1.238,15.39,9.16,65.21,76.61,68.98,62.73,55.43,31.53,5.06,88.2,3.42,0.0119,431.77,22,9,0.667,0,35.8,26
P3,2025-04-04,124.67,273.49,56.42,178.5,1785,2.224,3.546,1.233,15.62,9.24,66.66,76.45,69.94,63.2,55.03,31.79,5.14,87.87,3.38,0.0151,450.51,23,9,0.678,2,37.54,25
P3,2025-04-05,124.05,272.82,56.29,179.81,1790,2.251,3.457,1.404,15.7,9.32,65.48,76.7,70.89,62.79,55.45,30.17,4.97,87.53,3.39,0.0164,466.98,24,9,0.714,1,36.51,24
P3,2025-04-06,125.9,274.29,56.18,178.6,1780,2.29,3.589,1.408,15.79,9.49,65.99,78.83,69.91,64.08,55.15,30.09,5.03,86.91,3.39,0.0145,490.36,25,9,0.754,0,35.76,23
P3,2025-04-07,125.54,272.5,56.24,178.16,1782,2.187,3.788,1.374,15.8,9.42,65.48,77.93,69.38,62.34,56.22,30.35,4.9,87.55,3.41,0.0153,505.15,26,9,0.704,0,36.04,22
P3,2025-04-08,126.3,272.49,55.13,179.07,1781,2.214,3.862,1.465,15.65,9.42,66.14,77.97,69.63,63.52,55.44,30.47,4.96,86.88,3.4,0.0152,526.57,27,9,0.874,2,37.3,21
P3,2025-04-09,126.96,273.56,56.18,178.72,1777,2.403,3.955,1.51,15.8,9.67,67.21,77.6,69.95,63.85,57.0,30.56,4.87,86.65,3.46,0.0151,547.65,28,9,0.852,0,36.73,20
P3,2025-04-10,125.91,272.47,57.16,179.62,1783,2.303,3.937,1.41,16.02,9.51,65.98,77.21,69.95,63.34,56.25,30.87,4.94,85.3,3.39,0.016,563.27,29,10,0.822,0,36.76,19
P3,2025-04-11,126.54,272.47,57.04,180.75,1792,2.35,4.03,1.555,15.76,9.56,67.48,78.88,70.23,64.92,56.84,31.27,4.89,86.04,3.34,0.0171,585.03,30,10,0.761,0,36.61,18
P3,2025-04-12,126.88,269.96,56.85,180.54,1774,2.314,4.035,1.479,15.9,9.56,66.9,78.05,70.45,64.26,55.73,29.51,4.95,85.48,3.41,0.016,606.97,31,10,0.911,1,36.63,17
P3,2025-04-13,126.41,269.89,56.94,178.96,1777,2.422,4.03,1.447,16.04,9.44,67.5,77.98,70.16,64.11,57.51,30.27,4.95,85.63,3.43,0.0163,630.0,32,11,0.817,0,36.65,16
P3,2025-04-14,126.6,272.8,56.93,181.19,1775,2.433,4.095,1.522,16.06,9.66,66.6,78.28,71.14,64.35,56.04,30.38,4.96,85.05,3.46,0.0191,644.99,33,11,0.913,0,36.76,15
P3,2025-04-15,126.56,272.1,56.66,180.06,1777,2.512,4.086,1.514,16.06,9.5,65.98,77.61,70.62,63.7,56.66,30.24,4.98,84.61,3.48,0.0167,659.28,34,11,0.918,1,37.64,14
P3,2025-04-16,126.77,273.43,57.66,180.12,1790,2.434,4.156,1.522,15.93,9.8,67.16,77.64,70.02,62.83,56.98,29.88,4.79,84.35,3.45,0.0167,674.39,35,11,0.911,0,37.85,13
P3,2025-04-17,125.99,270.61,56.92,178.85,1785,2.491,4.184,1.621,16.02,9.69,67.48,79.32,70.37,64.99,55.9,30.13,4.91,83.9,3.41,0.0188,698.35,36,11,0.968,0,37.25,12
P3,2025-04-18,126.94,268.28,57.58,181.07,1760,2.624,4.387,1.655,16.0,9.77,67.51,79.26,71.13,64.7,57.52,30.97,4.93,83.02,3.52,0.0169,714.77,37,11,1.05,1,38.69,11
P3,2025-04-19,126.65,271.95,58.34,180.49,1788,2.632,4.324,1.698,16.13,9.7,68.91,79.31,71.56,65.14,57.55,30.56,4.81,82.75,3.51,0.018,735.16,38,11,1.016,0,37.6,10
P3,2025-04-20,127.99,270.76,56.67,181.28,1777,2.617,4.4,1.74,16.16,9.8,68.24,78.9,72.07,65.14,56.78,30.89,4.69,83.44,3.5,0.0179,756.09,39,11,1.007,0,37.86,9
P3,2025-04-21,126.57,271.48,58.31,181.0,1784,2.639,4.466,1.735,16.12,9.78,68.18,79.05,71.83,65.4,57.59,31.15,4.85,82.67,3.48,0.0186,778.39,40,12,1.009,1,38.53,8
P3,2025-04-22,127.65,268.45,57.6,182.31,1787,2.782,4.797,1.737,16.21,9.82,68.13,78.74,72.37,64.84,58.48,31.39,4.79,82.38,3.47,0.0179,795.31,41,12,1.074,0,38.5,7
P3,2025-04-23,127.97,268.23,58.34,181.31,1771,2.808,4.802,1.854,16.34,9.94,68.81,79.92,71.82,65.54,57.95,30.67,4.84,82.83,3.54,0.0193,815.49,42,13,1.112,0,38.45,6
P3,2025-04-24,125.81,270.44,57.77,180.66,1783,2.92,4.776,1.768,16.48,9.9,68.8,79.27,71.69,64.44,57.58,31.86,4.76,82.12,3.58,0.0209,829.69,43,13,1.081,0,38.62,5
P3,2025-04-25,127.21,271.9,58.08,180.95,1785,2.889,4.682,1.814,16.35,9.89,68.61,80.24,72.81,64.77,57.23,31.42,4.74,81.61,3.51,0.0195,844.01,44,13,1.089,1,39.42,4
P3,2025-04-26,127.85,269.1,57.76,180.72,1781,2.855,4.772,1.874,16.28,10.07,69.13,80.11,71.47,64.92,57.72,31.8,4.7,81.06,3.52,0.0197,860.85,45,13,1.286,0,39.18,3
P3,2025-04-27,126.68,266.54,57.93,181.74,1796,2.992,4.955,1.842,16.49,9.98,69.31,79.91,72.78,65.9,57.5,30.68,4.74,80.42,3.57,0.0222,878.09,46,13,1.195,0,38.54,2
P3,2025-04-28,127.07,267.13,59.4,181.55,1775,2.931,5.036,1.899,16.37,10.0,69.34,80.21,72.95,64.88,57.65,32.79,4.75,81.23,3.53,0.0207,895.11,47,13,1.233,0,39.57,1
P3,2025-04-29,123.41,278.02,59.09,175.78,1779,1.32,2.028,0.691,14.47,8.49,60.31,71.66,64.52,60.84,53.65,31.3,5.36,94.63,3.22,0.0062,38.88,1,13,0.208,0,31.43,60
P3,2025-04-30,123.32,277.67,59.06,175.61,1779,1.322,2.166,0.752,14.47,8.74,60.31,73.27,63.47,61.08,53.16,31.12,5.25,93.69,3.27,0.0077,61.7,2,13,0.217,0,31.95,59
P3,2025-05-01,122.55,276.91,59.1,176.34,1773,1.187,2.039,0.741,14.55,8.55,59.9,70.54,64.51,60.16,53.21,31.15,5.36,93.83,3.15,0.0071,83.18,3,13,0.239,0,32.13,58
P3,2025-05-02,122.8,278.32,59.57,176.36,1781,1.315,2.264,0.844,14.83,8.75,61.53,71.44,64.86,60.64,53.92,30.87,5.34,93.43,3.19,0.0058,102.68,4,13,0.285,0,32.23,57
P3,2025-05-03,123.4,280.53,58.68,177.77,1782,1.32,2.317,0.857,14.88,8.74,60.79,71.21,64.7,60.87,53.76,32.25,5.34,93.2,3.28,0.0062,123.7,5,13,0.286,0,32.38,56
P3,2025-05-04,124.98,279.24,58.02,177.23,1779,1.475,2.383,0.798,14.92,8.78,61.0,72.18,65.37,61.76,55.63,32.18,5.28,93.33,3.28,0.0088,145.48,6,13,0.343,1,32.41,55
P3,2025-05-05,122.23,278.22,59.87,177.21,1772,1.384,2.582,0.888,14.81,8.86,60.49,70.9,65.8,60.8,54.24,31.78,5.22,93.46,3.25,0.01,163.81,7,13,0.329,0,32.77,54
P3,2025-05-06,123.08,275.93,59.13,176.1,1781,1.428,2.453,0.812,14.84,8.78,60.79,72.32,65.01,61.11,53.92,31.53,5.26,92.32,3.3,0.0057,181.73,8,13,0.307,0,33.55,53
P3,2025-05-07,123.02,277.62,59.78,176.95,1783,1.48,2.571,0.9,14.9,8.8,61.94,72.35,64.76,61.31,54.15,32.03,5.18,91.5,3.17,0.0084,200.85,9,13,0.286,0,32.59,52
P3,2025-05-08,123.36,278.1,59.28,175.97,1778,1.476,2.516,0.822,14.5,8.87,61.47,72.34,66.28,61.54,54.3,32.43,5.24,92.03,3.24,0.0058,221.79,10,13,0.312,0,32.44,51
P3,2025-05-09,123.54,275.66,59.71,177.27,1790,1.598,2.715,0.885,14.75,8.92,60.52,73.99,66.1,60.8,53.73,31.9,5.18,91.66,3.33,0.0092,237.79,11,13,0.319,0,32.95,50
P3,2025-05-10,124.43,280.12,58.79,176.04,1780,1.557,2.564,0.922,14.79,8.73,62.23,72.41,65.55,61.95,54.47,31.94,5.14,91.88,3.26,0.0094,260.87,12,13,0.29,0,33.31,49
P3,2025-05-11,123.52,276.76,60.03,177.27,1778,1.644,2.693,0.764,14.71,8.87,62.4,72.24,65.95,61.18,54.32,32.78,5.16,91.81,3.33,0.0064,280.59,13,13,0.396,0,32.98,48
P3,2025-05-12,124.98,275.37,59.83,177.06,1780,1.59,2.569,0.973,14.89,8.94,60.97,72.63,66.07,62.35,54.84,32.46,5.18,91.74,3.21,0.0088,299.21,14,13,0.422,0,33.0,47
P3,2025-05-13,122.28,279.39,60.41,178.41,1778,1.597,2.737,0.921,15.14,8.88,60.83,72.75,66.58,61.18,54.35,32.02,5.19,91.68,3.24,0.0083,315.23,15,14,0.445,0,33.49,46
P3,2025-05-14,125.02,275.19,59.12,176.32,1787,1.597,2.913,1.042,15.13,8.84,60.69,73.84,66.42,61.19,55.17,32.8,5.09,91.31,3.3,0.0118,330.11,16,15,0.379,0,33.79,45
P3,2025-05-15,124.61,278.31,59.64,177.12,1782,1.688,2.91,1.031,14.89,8.89,62.47,73.95,66.43,61.81,55.33,33.17,5.13,90.19,3.24,0.0078,349.78,17,15,0.488,0,33.12,44
P3,2025-05-16,125.17,278.52,58.71,177.87,1781,1.711,3.003,1.004,15.17,9.0,61.9,74.23,66.62,62.34,55.27,31.12,5.16,91.05,3.35,0.0121,371.13,18,15,0.454,0,33.74,43
P3,2025-05-17,124.13,276.84,60.35,178.62,1775,1.784,3.075,1.067,15.16,9.06,62.95,73.87,66.26,62.27,54.96,34.06,5.05,90.79,3.26,0.0108,393.33,19,15,0.519,0,34.65,42
P3,2025-05-18,124.15,274.71,59.97,177.44,1781,1.809,3.037,0.977,15.08,9.11,63.14,74.23,66.43,62.2,55.83,31.89,5.04,90.65,3.3,0.01,409.72,20,15,0.451,0,34.1,41
P3,2025-05-19,123.15,275.04,60.26,176.88,1781,1.848,3.075,1.105,15.3,9.04,61.83,74.42,65.59,62.34,55.0,32.41,5.1,89.41,3.34,0.0114,432.9,21,15,0.52,1,34.85,40
P3,2025-05-20,123.19,275.19,59.4,176.56,1780,1.89,3.019,1.069,15.03,9.14,62.48,74.85,67.42,62.75,54.59,33.0,5.09,89.48,3.36,0.0106,456.17,22,16,0.502,0,34.05,39
P3,2025-05-21,123.46,277.47,60.02,177.95,1778,1.847,3.021,1.131,15.16,9.0,63.81,74.58,66.86,61.81,55.42,33.04,5.03,89.63,3.32,0.0099,470.55,23,16,0.584,0,33.37,38
P3,2025-05-22,123.43,276.77,59.67,177.49,1779,2.05,3.237,1.193,15.25,9.19,62.34,76.19,67.42,62.23,56.45,34.76,4.97,88.74,3.39,0.0142,493.13,24,17,0.605,0,34.9,37
P3,2025-05-23,124.81,274.16,59.45,179.85,1783,2.014,3.351,1.128,15.39,9.16,62.59,73.42,66.9,62.92,56.12,34.26,4.97,90.03,3.4,0.0117,509.12,25,17,0.623,0,35.16,36
P3,2025-05-24,124.51,274.75,58.76,177.03,1781,2.083,3.401,1.248,15.64,9.35,63.81,75.09,67.12,62.71,56.3,34.51,4.96,88.71,3.4,0.011,530.84,26,17,0.677,0,34.43,35
P3,2025-05-25,124.69,273.88,59.27,178.86,1768,2.152,3.313,1.217,15.45,9.33,63.29,75.3,67.94,62.74,56.62,34.09,4.99,89.38,3.37,0.014,550.34,27,17,0.61,1,35.37,34
P3,2025-05-26,123.84,274.2,57.89,178.94,1781,2.074,3.3,1.169,15.57,9.22,63.29,75.42,67.33,62.92,55.12,32.8,4.94,89.68,3.38,0.0096,569.9,28,17,0.637,0,35.68,33
P3,2025-05-27,125.38,276.37,58.72,178.48,1786,2.176,3.675,1.329,15.44,9.31,63.83,74.62,66.92,63.43,55.68,34.35,4.9,88.71,3.41,0.0104,591.22,29,17,0.738,0,35.35,32
P3,2025-05-28,126.17,275.22,58.49,178.98,1775,2.092,3.468,1.085,15.33,9.32,64.94,75.71,67.26,63.38,55.93,33.53,4.93,88.67,3.34,0.0151,614.19,30,18,0.696,1,34.82,31
P3,2025-05-29,127.03,274.4,58.9,180.79,1784,2.176,3.637,1.219,15.67,9.38,65.08,74.9,68.33,63.24,56.04,32.65,4.99,89.04,3.44,0.0132,631.34,31,19,0.638,0,35.01,30
P3,2025-05-30,124.86,273.03,59.36,176.73,1787,2.266,3.654,1.295,15.75,9.41,64.06,75.06,68.7,63.04,56.81,35.31,5.04,88.48,3.37,0.0139,649.14,32,19,0.721,0,36.09,29
P3,2025-05-31,124.84,275.41,58.09,177.98,1778,2.243,3.686,1.294,15.55,9.42,63.98,74.82,68.53,63.5,57.28,34.17,4.87,86.85,3.41,0.0123,667.88,33,19,0.772,0,36.06,28
P3,2025-06-01,125.11,271.9,58.4,178.43,1779,2.309,3.686,1.318,15.46,9.34,63.71,76.01,68.36,62.56,55.23,35.38,5.0,87.19,3.4,0.0123,683.06,34,19,0.723,0,36.4,27
P3,2025-06-02,126.08,273.4,59.54,178.62,1778,2.158,3.725,1.373,15.59,9.43,65.26,75.42,67.68,63.22,56.38,33.91,4.77,86.54,3.39,0.016,702.11,35,19,0.748,0,36.61,26
P3,2025-06-03,125.14,273.9,58.82,178.43,1768,2.369,3.933,1.429,15.82,9.42,65.11,75.69,69.25,63.63,56.8,34.59,4.88,86.93,3.36,0.0115,723.69,36,19,0.733,0,36.05,25
P3,2025-06-04,125.76,272.21,58.41,177.91,1786,2.398,3.837,1.32,15.74,9.56,64.38,76.3,68.57,63.37,56.4,35.05,4.86,86.09,3.43,0.0148,745.05,37,19,0.776,0,36.5,24
P3,2025-06-05,126.08,274.29,57.86,178.5,1787,2.285,3.918,1.485,15.82,9.41,64.61,75.67,68.15,64.15,57.38,34.68,4.86,85.97,3.37,0.0135,759.97,38,19,0.809,0,35.68,23
P3,2025-06-06,125.42,273.2,58.56,177.62,1781,2.416,4.095,1.478,15.92,9.63,65.42,76.63,69.7,64.25,56.48,35.88,4.81,86.05,3.42,0.0156,781.87,39,20,0.843,0,37.0,22
P3,2025-06-07,126.15,272.55,57.82,180.46,1770,2.434,4.168,1.498,15.78,9.54,65.65,77.32,68.32,63.57,56.57,34.12,4.8,85.06,3.39,0.0142,801.62,40,20,0.883,0,37.62,21
P3,2025-06-08,125.53,273.19,57.19,178.69,1792,2.464,4.1,1.505,15.92,9.44,65.6,76.74,68.58,63.76,57.05,36.46,4.76,85.75,3.39,0.0161,818.41,41,20,0.927,0,36.15,20
P3,2025-06-09,125.1,276.14,57.64,179.35,1776,2.487,4.024,1.385,15.62,9.55,65.37,77.66,69.08,64.2,57.18,33.9,4.81,84.48,3.48,0.0188,837.52,42,20,0.866,0,36.81,19
P3,2025-06-10,126.62,270.05,57.66,179.29,1795,2.469,4.152,1.629,16.24,9.64,65.99,76.71,67.91,63.87,56.78,35.72,4.83,85.94,3.48,0.0141,859.17,43,20,0.901,0,36.58,18
P3,2025-06-11,125.27,271.76,56.96,179.56,1789,2.627,4.381,1.566,16.17,9.66,65.06,76.36,68.73,64.99,57.07,35.78,4.74,84.36,3.51,0.0143,876.58,44,20,1.018,0,37.57,17
P3,2025-06-12,126.5,272.88,57.43,179.32,1791,2.642,4.234,1.577,16.22,9.73,65.83,75.88,69.85,64.57,57.94,34.42,4.81,84.23,3.51,0.0179,898.35,45,20,0.963,0,38.74,16
P3,2025-06-13,127.91,272.24,57.24,180.22,1779,2.551,4.266,1.603,15.95,9.7,66.51,77.28,69.77,64.48,57.84,34.97,4.8,83.59,3.49,0.0163,917.2,46,20,0.965,1,38.19,15
P3,2025-06-14,126.03,274.5,57.28,178.85,1783,2.625,4.403,1.547,16.05,9.75,65.75,77.04,69.6,64.56,57.25,35.5,4.78,82.86,3.47,0.0176,935.23,47,20,0.974,0,37.4,14
P3,2025-06-15,125.86,270.32,57.38,180.48,1788,2.649,4.614,1.632,16.14,9.93,68.4,77.94,68.16,63.93,58.59,34.96,4.64,82.96,3.46,0.0177,949.49,48,20,0.962,1,37.96,13
P3,2025-06-16,127.31,271.27,56.56,180.08,1776,2.702,4.544,1.51,16.14,9.8,67.63,78.8,69.69,64.94,57.46,34.65,4.7,82.34,3.44,0.0152,973.04,49,20,1.047,0,37.97,12
P3,2025-06-17,126.06,268.96,56.65,178.32,1780,2.738,4.457,1.674,16.13,9.68,66.6,77.67,69.35,64.12,58.28,35.18,4.72,82.55,3.55,0.0163,987.06,50,20,0.994,0,38.57,11
P3,2025-06-18,128.05,267.92,56.25,181.33,1773,2.794,4.607,1.672,16.42,9.85,67.56,77.81,70.59,64.39,57.62,35.49,4.65,82.25,3.51,0.0181,1005.88,51,20,1.089,0,38.71,10
P3,2025-06-19,126.72,269.59,56.2,181.55,1778,2.814,4.445,1.699,16.43,9.94,67.12,78.01,70.6,64.83,57.9,35.01,4.7,81.54,3.49,0.0169,1027.18,52,20,1.019,0,38.42,9
P3,2025-06-20,127.11,269.5,55.62,180.81,1780,2.893,4.759,1.777,16.7,9.89,67.53,77.32,70.94,64.89,57.14,36.75,4.61,81.95,3.55,0.0169,1049.54,53,21,1.155,1,39.99,8
P3,2025-06-21,126.16,270.56,55.54,180.36,1785,2.838,4.786,1.773,16.56,9.88,67.36,77.23,71.03,64.91,58.91,34.54,4.63,82.21,3.54,0.0198,1063.7,54,22,1.166,2,39.25,7
P3,2025-06-22,127.87,266.67,56.24,181.59,1794,3.037,4.828,1.73,16.37,9.96,68.92,79.28,70.88,66.1,58.03,34.72,4.56,80.11,3.48,0.0215,1087.1,55,22,1.097,2,39.7,6
P3,2025-06-23,128.21,263.76,55.18,182.4,1778,2.852,4.815,1.745,16.47,10.06,67.76,79.08,70.71,66.07,57.9,34.73,4.61,79.76,3.61,0.0166,1108.15,56,22,1.067,4,39.82,5
P3,2025-06-24,128.41,270.76,55.57,180.75,1772,3.031,5.128,1.863,16.55,10.22,68.12,79.1,70.48,65.87,58.86,35.14,4.57,79.02,3.45,0.019,1126.6,57,22,1.155,0,39.81,4
P3,2025-06-25,127.19,266.59,55.85,181.28,1779,2.984,5.145,1.848,16.48,9.96,67.28,78.56,70.19,65.74,58.2,35.05,4.6,79.61,3.53,0.019,1144.0,58,22,1.191,0,40.18,3
P3,2025-06-26,127.57,267.55,55.97,180.26,1776,2.974,5.047,1.794,16.6,10.04,68.38,78.75,71.02,65.87,58.69,36.27,4.62,79.72,3.58,0.0224,1162.9,59,22,1.213,2,39.88,2
P3,2025-06-27,128.29,268.33,55.14,180.12,1768,3.045,4.937,1.76,16.54,10.01,68.33,78.52,71.55,65.91,57.89,35.77,4.57,80.0,3.52,0.0196,1182.49,60,22,1.286,0,39.87,1
P3,2025-06-28,124.19,281.36,55.66,175.38,1783,1.222,1.836,0.684,14.64,8.57,57.64,70.75,62.54,59.89,55.2,35.25,5.02,90.89,3.23,0.0056,31.72,1,21,0.179,0,32.08,53
P3,2025-06-29,123.47,280.06,55.48,177.54,1776,1.349,2.072,0.64,14.82,8.77,58.24,70.44,63.29,59.88,54.08,35.81,4.89,91.43,3.1,0.0069,52.56,2,21,0.222,0,32.07,52
P3,2025-06-30,123.25,276.26,55.69,175.59,1788,1.405,2.325,0.591,14.48,8.73,59.83,70.68,63.19,61.28,53.88,35.55,4.91,90.48,3.23,0.0077,73.68,3,21,0.241,0,31.11,51
P3,2025-07-01,123.67,277.32,55.33,175.86,1787,1.335,2.154,0.575,14.75,8.71,58.35,68.45,63.43,60.27,53.47,35.0,5.02,90.7,3.29,0.0047,90.06,4,21,0.21,1,32.26,50
P3,2025-07-02,123.37,279.58,56.2,176.49,1780,1.369,2.21,0.717,14.64,8.67,59.49,69.42,62.28,61.16,54.07,35.54,4.89,90.58,3.23,0.0069,113.78,5,22,0.181,0,32.71,49
P3,2025-07-03,123.73,278.82,56.01,177.33,1772,1.502,2.488,0.771,15.01,8.78,59.84,69.74,64.71,60.81,54.22,35.54,4.94,90.09,3.37,0.0105,128.78,6,22,0.263,0,32.74,48
P3,2025-07-04,125.61,279.27,55.45,176.04,1787,1.366,2.492,0.798,14.9,8.83,58.08,69.83,62.91,61.23,54.09,35.31,4.96,89.61,3.26,0.0061,143.24,7,22,0.268,0,31.39,47
P3,2025-07-05,124.95,274.21,55.23,176.95,1786,1.605,2.472,0.733,15.31,8.82,59.74,71.34,64.14,61.8,55.02,35.67,4.85,89.04,3.34,0.0083,162.05,8,22,0.344,0,33.31,46
P3,2025-07-06,125.22,278.33,55.66,177.42,1789,1.631,2.681,0.75,14.95,8.81,60.05,72.59,64.24,62.22,55.32,33.51,4.96,89.61,3.28,0.0099,184.33,9,22,0.403,0,32.86,45
P3,2025-07-07,123.59,276.28,54.76,176.95,1789,1.592,2.622,0.962,14.79,8.77,60.31,71.45,64.72,60.4,54.62,35.02,4.81,89.57,3.23,0.0069,203.85,10,22,0.349,0,33.42,44
P3,2025-07-08,125.1,276.66,55.05,177.1,1781,1.723,2.694,0.883,15.06,8.84,59.22,71.48,64.17,61.52,55.07,35.38,4.89,88.62,3.26,0.0094,218.15,11,22,0.392,0,33.53,43
P3,2025-07-09,125.0,277.65,54.78,177.33,1783,1.694,2.677,0.848,15.06,8.89,59.2,70.43,64.91,61.32,54.62,35.28,4.97,88.51,3.28,0.0091,237.31,12,22,0.348,0,33.02,42
P3,2025-07-10,124.59,274.99,55.48,174.76,1780,1.617,2.593,0.954,15.03,8.91,59.27,71.67,64.58,61.33,54.38,34.48,4.89,88.91,3.28,0.0063,255.71,13,22,0.427,0,33.38,41
P3,2025-07-11,124.42,278.03,55.35,177.19,1793,1.618,2.767,0.835,15.21,8.86,59.18,71.54,63.7,61.62,54.83,35.6,4.78,89.77,3.32,0.01,276.27,14,22,0.374,0,32.44,40
P3,2025-07-12,124.26,277.56,56.43,177.55,1776,1.679,2.769,0.962,15.12,8.92,61.01,71.58,64.4,61.31,54.96,34.92,4.7,88.8,3.28,0.0097,293.62,15,22,0.47,1,34.32,39
P3,2025-07-13,126.17,279.16,55.07,177.98,1775,1.866,2.888,0.986,15.31,9.15,61.85,72.88,64.84,61.87,55.94,35.67,4.67,88.69,3.2,0.01,314.72,16,22,0.495,0,34.32,38
P3,2025-07-14,126.64,276.25,55.07,178.41,1772,1.847,3.006,1.048,15.32,9.04,61.41,72.2,64.78,61.66,56.72,34.56,4.72,87.98,3.31,0.0093,333.26,17,22,0.591,0,34.07,37
P3,2025-07-15,125.63,272.73,55.55,176.98,1773,1.844,3.202,1.119,15.23,9.13,61.9,72.72,64.67,62.79,56.09,33.83,4.69,87.91,3.42,0.0107,356.49,18,22,0.57,0,33.86,36
P3,2025-07-16,126.55,274.97,55.31,180.16,1779,1.886,3.162,1.079,15.67,9.1,60.86,71.82,66.13,61.8,55.55,33.82,4.71,88.02,3.31,0.0117,371.17,19,22,0.565,0,34.61,35
P3,2025-07-17,124.11,275.87,56.15,176.83,1786,1.831,3.108,0.956,15.33,9.15,61.31,71.58,64.92,61.54,55.06,32.87,4.69,87.71,3.28,0.012,393.32,20,22,0.548,0,33.78,34
P3,2025-07-18,124.77,276.0,55.98,178.15,1782,1.898,3.165,1.11,15.38,9.08,61.66,71.86,65.55,63.17,55.6,34.51,4.64,87.14,3.27,0.011,414.42,21,22,0.582,0,34.5,33
P3,2025-07-19,124.64,272.3,56.16,179.16,1791,1.993,3.396,1.123,15.54,9.26,61.22,71.8,64.48,62.25,56.01,34.01,4.7,87.48,3.37,0.0115,431.22,22,22,0.579,0,34.13,32
P3,2025-07-20,123.81,277.89,56.58,177.99,1773,1.96,3.204,1.075,15.46,9.21,61.52,72.81,65.58,62.0,55.92,33.77,4.63,86.78,3.36,0.0101,452.53,23,22,0.618,0,33.81,31
P3,2025-07-21,125.55,276.12,56.29,177.66,1779,2.037,3.391,1.073,15.5,9.4,61.82,72.56,65.37,63.18,55.83,33.65,4.6,86.74,3.38,0.0104,470.65,24,22,0.561,0,35.19,30
P3,2025-07-22,126.52,274.74,56.41,177.9,1771,2.073,3.376,1.235,15.71,9.21,61.86,71.78,66.28,63.27,56.37,33.33,4.64,87.06,3.32,0.0116,489.06,25,22,0.676,1,35.49,29
P3,2025-07-23,125.2,273.64,56.38,177.65,1780,2.176,3.492,1.154,15.67,9.35,62.47,73.84,66.03,62.99,55.96,33.57,4.59,86.7,3.3,0.0108,506.87,26,22,0.721,0,35.09,28
P3,2025-07-24,125.84,276.9,56.26,177.59,1780,2.018,3.519,1.116,15.52,9.33,62.8,73.07,65.38,63.18,56.18,32.49,4.57,86.35,3.33,0.0118,525.87,27,22,0.618,0,36.16,27
P3,2025-07-25,127.02,269.67,57.31,180.24,1782,2.149,3.691,1.252,15.65,9.51,63.59,73.14,66.31,63.47,56.46,32.91,4.55,85.82,3.41,0.012,544.44,28,23,0.734,1,35.55,26
P3,2025-07-26,124.87,270.67,57.82,179.58,1778,2.149,3.589,1.239,15.74,9.37,61.7,73.32,66.12,63.19,55.89,33.25,4.67,86.19,3.4,0.0142,564.22,29,23,0.782,0,36.44,25
